leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
underlying,NBIS,NBIS,NBIS (spot),28513.820000000003,28513.820000000003,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,NVDQ,NVDA,NVDQ|NVDA,5910.80667996,2076.92434,0.175921570847974,book,-137.24904135547263,-24.14506695263329,-113.10397440283934,1198.0877259456213
underlying,NVDA,NVDA,NVDA (spot),2076.92434,2076.92434,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,80962.34878115999,0.0,0.0,book,-5238.574399070897,-0.0,-5238.574399070897,-10393.06414093351
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,,,0.4703138008534225,carry,0.0,0.0,0.0,-4336.6326752
etf,RKLZ,RKLB,RKLZ|RKLB,28368.835069190005,9092.25,0.16112728911618673,book,-2704.1212858535027,-435.707732230952,-2268.413553622551,-8302.83897576434
underlying,RKLB,RKLB,RKLB (spot),9092.25,9092.25,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,69890.77581866001,35277.0,0.2517104867658809,book,-6913.03108186875,-1740.0824186448476,-5172.948663223902,-16542.949761973654
underlying,SNDK,SNDK,SNDK (spot),35277.0,35277.0,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,2003.76,1193.3992020705525,0.29778995540148334,book,-58.041257732356456,-17.284103551564428,-40.75715418079203,-220.078590825636
etf,SSPC,SPCX,SSPC|SPCX,2508.0,1493.7144162938405,0.29778995540148334,book,-74.11011853203081,-22.069248892452098,-52.040869639578716,-3178.6938633033915
underlying,SPCX,SPCX,SPCX (spot),2687.113618364393,2687.113618364393,1.0,book,83.36329149737747,83.36329149737747,0.0,401.8637882641488
etf,SDS,SPY,SDS|SPY,10556.25517424,1501.44,0.07148305105315371,book,-56.689976186431295,-4.052372461936736,-52.63760372449456,817.523039457923
underlying,SPY,SPY,SPY (spot),1501.44,1501.44,1.0,book,0.0,0.0,0.0,0.0
etf,UVIX,SVIX,UVIX|SVIX,20280.91603342,20743.03,0.5143945773211954,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),20743.03,20743.03,1.0,book,0.0,0.0,0.0,0.0
etf,FAZ,XLF,FAZ|XLF,8139.053693519999,0.0,0.0,book,24.84272511744598,0.0,24.84272511744598,891.5321047233508
underlying,XLF,XLF,XLF (spot),,,0.0,carry,0.0,0.0,0.0,-19.015827
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
