leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,SNDQ,SNDK,SNDQ|SNDK,74849.24153524001,33870.5,0.22580494719741598,book,-2502.184477656003,-565.0056338553076,-1937.1788438006952,-19045.134239629657
underlying,SNDK,SNDK,SNDK (spot),33870.5,33870.5,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,2222.64,1218.4877918701284,0.27410822082526376,book,-110.45400243531708,-30.276350090574116,-80.17765234474297,-330.5325932609531
etf,SSPC,SPCX,SSPC|SPCX,2775.5200000000004,1521.5856981298725,0.27410822082526376,book,-134.16759800962518,-36.776441582817554,-97.39115642680763,-3312.8614613130167
underlying,SPCX,SPCX,SPCX (spot),2740.0734900000007,2740.0734900000007,1.0,book,146.21166896578399,146.21166896578399,0.0,548.0754572299328
etf,SDS,SPY,SDS|SPY,10778.87383264,1486.58,0.0693014970218851,book,-110.22473866898281,-7.638739398606575,-102.58599927037623,707.2983007889402
underlying,SPY,SPY,SPY (spot),1486.58,1486.58,1.0,book,0.0,0.0,0.0,0.0
etf,UVIX,SVIX,UVIX|SVIX,22451.21750649,19701.22,0.441383718143893,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),19701.22,19701.22,1.0,book,0.0,0.0,0.0,0.0
etf,FAZ,XLF,FAZ|XLF,8352.5159,0.0,0.0,book,-70.83947680465155,-0.0,-70.83947680465155,820.6926279186993
underlying,XLF,XLF,XLF (spot),,,0.0,carry,0.0,0.0,0.0,-19.015827
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
